transaction_id,date,item
A_TXN_0370,2023-06-11,Hades OST
A_TXN_0371,2023-03-01,Horizon Zero Dawn
A_TXN_0371,2023-03-01,God of War
A_TXN_0371,2023-03-01,Terraria
A_TXN_0372,2023-12-03,Elden Ring
A_TXN_0373,2023-10-05,Call of Duty MW3
A_TXN_0373,2023-10-05,Elden Ring: Shadow of the Erdtree DLC
A_TXN_0374,2023-09-23,Overwatch 2
A_TXN_0374,2023-09-23,Total War: Warhammer III
A_TXN_0374,2023-09-23,Civilization VI
A_TXN_0374,2023-09-23,Civilization VI: New Frontier Pass
A_TXN_0375,2023-07-05,Stardew Valley OST
A_TXN_0375,2023-07-05,Apex Legends
A_TXN_0376,2023-09-13,Elden Ring: Shadow of the Erdtree DLC
A_TXN_0377,2023-11-17,Overwatch 2
A_TXN_0377,2023-11-17,Call of Duty MW3
A_TXN_0377,2023-11-17,Among Us
A_TXN_0378,2023-01-27,Overwatch 2
A_TXN_0378,2023-01-27,Ghost of Tsushima
A_TXN_0378,2023-01-27,Hades
A_TXN_0378,2023-01-27,The Witcher 3: Blood and Wine DLC
A_TXN_0378,2023-01-27,The Witcher 3
A_TXN_0379,2023-10-09,God of War
A_TXN_0379,2023-10-09,Stardew Valley
A_TXN_0379,2023-10-09,Civilization VI
A_TXN_0379,2023-10-09,Hades
A_TXN_0379,2023-10-09,Horizon Zero Dawn
A_TXN_0380,2023-05-28,Stardew Valley
A_TXN_0380,2023-05-28,Among Us
A_TXN_0381,2023-03-04,Elden Ring: Shadow of the Erdtree DLC
A_TXN_0381,2023-03-04,Call of Duty MW3
A_TXN_0381,2023-03-04,God of War
A_TXN_0381,2023-03-04,Hades OST
A_TXN_0381,2023-03-04,Death Stranding
A_TXN_0382,2023-11-19,Cyberpunk 2077: Phantom Liberty DLC
A_TXN_0382,2023-11-19,Cyberpunk 2077
A_TXN_0383,2023-11-08,Battlefield 2042
A_TXN_0383,2023-11-08,Apex Legends
A_TXN_0384,2023-06-09,God of War
A_TXN_0384,2023-06-09,Hades OST
A_TXN_0384,2023-06-09,Valorant
A_TXN_0385,2023-02-28,Stardew Valley
A_TXN_0385,2023-02-28,Among Us
A_TXN_0386,2023-03-02,Total War: Warhammer III
A_TXN_0386,2023-03-02,The Witcher 3
A_TXN_0387,2023-11-28,Battlefield 2042
A_TXN_0387,2023-11-28,God of War
A_TXN_0387,2023-11-28,Overwatch 2
A_TXN_0387,2023-11-28,Death Stranding
A_TXN_0387,2023-11-28,Cyberpunk 2077
A_TXN_0387,2023-11-28,Apex Legends
A_TXN_0388,2023-03-20,Hades
A_TXN_0388,2023-03-20,Overwatch 2
A_TXN_0388,2023-03-20,Among Us
A_TXN_0388,2023-03-20,Ghost of Tsushima
A_TXN_0389,2023-09-18,God of War
A_TXN_0390,2023-09-05,Civilization VI
A_TXN_0391,2023-08-30,Cities: Skylines
A_TXN_0391,2023-08-30,Call of Duty MW3
A_TXN_0391,2023-08-30,Planet Coaster
A_TXN_0392,2023-10-10,Horizon Zero Dawn
A_TXN_0392,2023-10-10,Elden Ring: Shadow of the Erdtree DLC
A_TXN_0392,2023-10-10,Elden Ring
A_TXN_0393,2023-04-08,God of War
A_TXN_0393,2023-04-08,Ghost of Tsushima
A_TXN_0394,2023-09-18,Hollow Knight
A_TXN_0395,2023-08-01,Counter-Strike 2
A_TXN_0395,2023-08-01,Civilization VI: New Frontier Pass
A_TXN_0395,2023-08-01,Overwatch 2
A_TXN_0395,2023-08-01,Elden Ring OST
A_TXN_0395,2023-08-01,The Witcher 3
A_TXN_0395,2023-08-01,Elden Ring
A_TXN_0396,2023-06-02,Elden Ring: Shadow of the Erdtree DLC
A_TXN_0396,2023-06-02,Cyberpunk 2077
A_TXN_0396,2023-06-02,The Witcher 3
A_TXN_0396,2023-06-02,Elden Ring
A_TXN_0397,2023-10-24,Stardew Valley OST
A_TXN_0398,2023-06-26,Elden Ring: Shadow of the Erdtree DLC
A_TXN_0398,2023-06-26,Stardew Valley
A_TXN_0398,2023-06-26,Overwatch 2
A_TXN_0398,2023-06-26,Elden Ring OST
A_TXN_0398,2023-06-26,The Witcher 3
A_TXN_0398,2023-06-26,Elden Ring
A_TXN_0399,2023-06-20,Call of Duty MW3
A_TXN_0399,2023-06-20,The Witcher 3
A_TXN_0399,2023-06-20,Terraria
A_TXN_0400,2023-10-06,Counter-Strike 2
A_TXN_0401,2023-06-14,Horizon Zero Dawn
A_TXN_0401,2023-06-14,God of War
A_TXN_0401,2023-06-14,Hades OST
A_TXN_0401,2023-06-14,Terraria
A_TXN_0402,2023-12-24,Terraria
A_TXN_0403,2023-07-16,Elden Ring: Shadow of the Erdtree DLC
A_TXN_0403,2023-07-16,Elden Ring
A_TXN_0404,2023-07-30,Stardew Valley
A_TXN_0404,2023-07-30,Terraria
A_TXN_0405,2023-08-31,Battlefield 2042
A_TXN_0405,2023-08-31,Terraria
A_TXN_0405,2023-08-31,Elden Ring OST
A_TXN_0405,2023-08-31,Elden Ring
A_TXN_0406,2023-07-15,Celeste
A_TXN_0406,2023-07-15,Elden Ring: Shadow of the Erdtree DLC
A_TXN_0406,2023-07-15,Elden Ring
A_TXN_0407,2023-12-06,Stardew Valley OST
A_TXN_0407,2023-12-06,Valorant
A_TXN_0407,2023-12-06,Terraria
A_TXN_0407,2023-12-06,Stardew Valley
A_TXN_0407,2023-12-06,Red Dead Redemption 2
A_TXN_0407,2023-12-06,Horizon Zero Dawn
A_TXN_0408,2023-11-30,Hades OST
A_TXN_0409,2023-09-11,Cyberpunk 2077: Phantom Liberty DLC
A_TXN_0409,2023-09-11,Total War: Warhammer III
A_TXN_0410,2023-10-30,Cyberpunk 2077: Phantom Liberty DLC
A_TXN_0410,2023-10-30,Total War: Warhammer III
A_TXN_0410,2023-10-30,Civilization VI
A_TXN_0411,2023-02-21,Counter-Strike 2
A_TXN_0411,2023-02-21,Terraria
A_TXN_0412,2023-08-14,Cities: Skylines
A_TXN_0412,2023-08-14,Total War: Warhammer III
A_TXN_0412,2023-08-14,Overwatch 2
A_TXN_0412,2023-08-14,The Witcher 3
A_TXN_0413,2023-12-02,Elden Ring: Shadow of the Erdtree DLC
A_TXN_0413,2023-12-02,Cyberpunk 2077
A_TXN_0413,2023-12-02,The Witcher 3
A_TXN_0413,2023-12-02,Elden Ring
A_TXN_0414,2023-03-21,Valorant
A_TXN_0414,2023-03-21,Apex Legends
A_TXN_0415,2023-05-16,Counter-Strike 2
A_TXN_0415,2023-05-16,Overwatch 2
A_TXN_0415,2023-05-16,Valorant
A_TXN_0416,2023-06-23,Death Stranding
A_TXN_0416,2023-06-23,Apex Legends
A_TXN_0417,2023-06-18,Hades
A_TXN_0417,2023-06-18,Celeste
A_TXN_0417,2023-06-18,Hollow Knight
A_TXN_0418,2023-06-12,Hades
A_TXN_0418,2023-06-12,Call of Duty MW3
A_TXN_0418,2023-06-12,Valorant
A_TXN_0419,2023-11-17,Valorant
A_TXN_0419,2023-11-17,Battlefield 2042
A_TXN_0419,2023-11-17,Call of Duty MW3
A_TXN_0419,2023-11-17,Elden Ring
A_TXN_0419,2023-11-17,Apex Legends
A_TXN_0420,2023-09-07,Hollow Knight
A_TXN_0420,2023-09-07,Celeste
A_TXN_0421,2023-01-19,Cities: Skylines
A_TXN_0421,2023-01-19,Total War: Warhammer III
A_TXN_0421,2023-01-19,Among Us
A_TXN_0422,2023-04-27,The Witcher 3: Blood and Wine DLC
A_TXN_0422,2023-04-27,Stardew Valley
A_TXN_0422,2023-04-27,Horizon Zero Dawn
A_TXN_0422,2023-04-27,Elden Ring OST
A_TXN_0422,2023-04-27,Cyberpunk 2077
A_TXN_0422,2023-04-27,Elden Ring
A_TXN_0423,2023-08-11,Cyberpunk 2077
A_TXN_0423,2023-08-11,Civilization VI: New Frontier Pass
A_TXN_0424,2023-02-20,Cities: Skylines
A_TXN_0424,2023-02-20,Counter-Strike 2
A_TXN_0424,2023-02-20,Call of Duty MW3
A_TXN_0424,2023-02-20,Ghost of Tsushima
A_TXN_0424,2023-02-20,Red Dead Redemption 2
A_TXN_0424,2023-02-20,Apex Legends
A_TXN_0425,2023-12-27,Counter-Strike 2
A_TXN_0425,2023-12-27,Hades
A_TXN_0425,2023-12-27,Among Us
A_TXN_0426,2023-08-16,The Witcher 3
A_TXN_0426,2023-08-16,Valorant
A_TXN_0427,2023-06-03,Stardew Valley
A_TXN_0427,2023-06-03,Terraria
A_TXN_0428,2023-01-24,Hollow Knight
A_TXN_0429,2023-06-16,Red Dead Redemption 2
A_TXN_0429,2023-06-16,Cyberpunk 2077 OST
A_TXN_0429,2023-06-16,Celeste
A_TXN_0429,2023-06-16,Ghost of Tsushima
A_TXN_0430,2023-05-31,Hollow Knight
A_TXN_0430,2023-05-31,Cities: Skylines
A_TXN_0430,2023-05-31,Cyberpunk 2077
A_TXN_0431,2023-08-09,Hades
A_TXN_0431,2023-08-09,Cities: Skylines
A_TXN_0431,2023-08-09,Elden Ring OST
A_TXN_0432,2023-03-16,Valorant
A_TXN_0432,2023-03-16,Planet Coaster
A_TXN_0432,2023-03-16,Hades
A_TXN_0432,2023-03-16,Horizon Zero Dawn
A_TXN_0432,2023-03-16,Death Stranding
A_TXN_0433,2023-05-06,Total War: Warhammer III
A_TXN_0433,2023-05-06,Planet Coaster
A_TXN_0433,2023-05-06,Ghost of Tsushima
A_TXN_0433,2023-05-06,Death Stranding
A_TXN_0433,2023-05-06,Apex Legends
A_TXN_0434,2023-10-17,Red Dead Redemption 2
A_TXN_0434,2023-10-17,Terraria
A_TXN_0435,2023-12-16,Hades
A_TXN_0435,2023-12-16,Overwatch 2
A_TXN_0435,2023-12-16,God of War
A_TXN_0436,2023-03-29,Red Dead Redemption 2
A_TXN_0436,2023-03-29,Horizon Zero Dawn
A_TXN_0436,2023-03-29,Elden Ring: Shadow of the Erdtree DLC
A_TXN_0436,2023-03-29,Elden Ring
A_TXN_0437,2023-12-16,Hades
A_TXN_0437,2023-12-16,Hades OST
A_TXN_0437,2023-12-16,Hollow Knight
A_TXN_0438,2023-10-26,Counter-Strike 2
A_TXN_0438,2023-10-26,Valorant
A_TXN_0439,2023-03-15,Battlefield 2042
A_TXN_0439,2023-03-15,The Witcher 3
A_TXN_0439,2023-03-15,Stardew Valley OST
A_TXN_0440,2023-11-23,Counter-Strike 2
A_TXN_0440,2023-11-23,Overwatch 2
A_TXN_0440,2023-11-23,Valorant
A_TXN_0441,2023-05-11,The Witcher 3
A_TXN_0441,2023-05-11,Stardew Valley
A_TXN_0441,2023-05-11,Stardew Valley OST
A_TXN_0441,2023-05-11,Terraria
A_TXN_0442,2023-08-27,Among Us
A_TXN_0443,2023-12-13,Red Dead Redemption 2
A_TXN_0443,2023-12-13,Cyberpunk 2077
A_TXN_0443,2023-12-13,Ghost of Tsushima
A_TXN_0444,2023-02-07,Counter-Strike 2
A_TXN_0444,2023-02-07,Horizon Zero Dawn
A_TXN_0444,2023-02-07,Death Stranding
A_TXN_0444,2023-02-07,Cyberpunk 2077
A_TXN_0444,2023-02-07,Apex Legends
A_TXN_0445,2023-08-06,Cities: Skylines
A_TXN_0445,2023-08-06,Cyberpunk 2077: Phantom Liberty DLC
A_TXN_0445,2023-08-06,Cyberpunk 2077
A_TXN_0446,2023-08-22,Hollow Knight
A_TXN_0446,2023-08-22,Cyberpunk 2077: Phantom Liberty DLC
A_TXN_0447,2023-04-12,Hollow Knight
A_TXN_0447,2023-04-12,Counter-Strike 2
A_TXN_0447,2023-04-12,Apex Legends
A_TXN_0448,2023-09-05,Celeste
A_TXN_0448,2023-09-05,Stardew Valley
A_TXN_0448,2023-09-05,Stardew Valley OST
A_TXN_0449,2023-02-24,Cyberpunk 2077 OST
A_TXN_0449,2023-02-24,Call of Duty MW3
A_TXN_0449,2023-02-24,Celeste
A_TXN_0449,2023-02-24,Cyberpunk 2077
A_TXN_0450,2023-10-20,Stardew Valley
A_TXN_0450,2023-10-20,Terraria
A_TXN_0451,2023-06-01,Hollow Knight
A_TXN_0451,2023-06-01,Hades
A_TXN_0452,2023-12-25,Overwatch 2
A_TXN_0453,2023-06-01,Terraria
A_TXN_0453,2023-06-01,Cities: Skylines
A_TXN_0453,2023-06-01,Apex Legends
A_TXN_0453,2023-06-01,Civilization VI: New Frontier Pass
A_TXN_0454,2023-12-04,Counter-Strike 2
A_TXN_0454,2023-12-04,Valorant
A_TXN_0455,2023-01-05,Stardew Valley OST
A_TXN_0456,2023-12-18,Battlefield 2042
A_TXN_0456,2023-12-18,Planet Coaster
A_TXN_0456,2023-12-18,Hollow Knight
A_TXN_0456,2023-12-18,Stardew Valley
A_TXN_0456,2023-12-18,Red Dead Redemption 2
A_TXN_0457,2023-09-12,Total War: Warhammer III
A_TXN_0457,2023-09-12,Among Us
A_TXN_0457,2023-09-12,The Witcher 3
A_TXN_0457,2023-09-12,Planet Coaster
A_TXN_0458,2023-05-27,Counter-Strike 2
A_TXN_0459,2023-04-28,Red Dead Redemption 2
A_TXN_0459,2023-04-28,Apex Legends
A_TXN_0460,2023-06-30,Valorant
A_TXN_0460,2023-06-30,Counter-Strike 2
A_TXN_0460,2023-06-30,Battlefield 2042
A_TXN_0460,2023-06-30,Hollow Knight
A_TXN_0460,2023-06-30,Hades
A_TXN_0460,2023-06-30,Overwatch 2
A_TXN_0461,2023-04-23,Stardew Valley OST
A_TXN_0461,2023-04-23,Battlefield 2042
A_TXN_0461,2023-04-23,Elden Ring: Shadow of the Erdtree DLC
A_TXN_0461,2023-04-23,Civilization VI: New Frontier Pass
A_TXN_0461,2023-04-23,Horizon Zero Dawn
A_TXN_0462,2023-11-14,Cities: Skylines
A_TXN_0463,2023-12-04,Cyberpunk 2077: Phantom Liberty DLC
A_TXN_0463,2023-12-04,Cyberpunk 2077
A_TXN_0464,2023-03-12,Cities: Skylines
A_TXN_0464,2023-03-12,Valorant
A_TXN_0464,2023-03-12,Counter-Strike 2
A_TXN_0464,2023-03-12,God of War
A_TXN_0464,2023-03-12,Red Dead Redemption 2
A_TXN_0465,2023-11-18,Stardew Valley
A_TXN_0465,2023-11-18,Hades OST
A_TXN_0465,2023-11-18,Apex Legends
A_TXN_0466,2023-08-14,Elden Ring: Shadow of the Erdtree DLC
A_TXN_0466,2023-08-14,Cyberpunk 2077
A_TXN_0466,2023-08-14,The Witcher 3
A_TXN_0466,2023-08-14,Elden Ring
A_TXN_0467,2023-01-18,Total War: Warhammer III
A_TXN_0467,2023-01-18,Battlefield 2042
A_TXN_0467,2023-01-18,Call of Duty MW3
A_TXN_0467,2023-01-18,God of War
A_TXN_0467,2023-01-18,Hades
A_TXN_0468,2023-06-01,Cyberpunk 2077
A_TXN_0468,2023-06-01,The Witcher 3
A_TXN_0469,2023-07-07,Cyberpunk 2077: Phantom Liberty DLC
A_TXN_0469,2023-07-07,Cyberpunk 2077
A_TXN_0469,2023-07-07,Elden Ring
A_TXN_0469,2023-07-07,Cyberpunk 2077 OST
A_TXN_0470,2023-05-12,The Witcher 3
A_TXN_0471,2023-09-04,Cyberpunk 2077 OST
A_TXN_0471,2023-09-04,Counter-Strike 2
A_TXN_0471,2023-09-04,Battlefield 2042
A_TXN_0471,2023-09-04,Hollow Knight
A_TXN_0471,2023-09-04,Red Dead Redemption 2
A_TXN_0471,2023-09-04,Overwatch 2
A_TXN_0472,2023-06-01,Hades
A_TXN_0472,2023-06-01,Horizon Zero Dawn
A_TXN_0472,2023-06-01,Stardew Valley
A_TXN_0473,2023-03-14,Cyberpunk 2077: Phantom Liberty DLC
A_TXN_0473,2023-03-14,Cyberpunk 2077
A_TXN_0473,2023-03-14,Cyberpunk 2077 OST
A_TXN_0474,2023-04-26,Stardew Valley OST
A_TXN_0474,2023-04-26,Call of Duty MW3
A_TXN_0474,2023-04-26,Cyberpunk 2077
A_TXN_0474,2023-04-26,Terraria
A_TXN_0475,2023-12-13,Cyberpunk 2077
A_TXN_0475,2023-12-13,Counter-Strike 2
A_TXN_0475,2023-12-13,Battlefield 2042
A_TXN_0475,2023-12-13,Terraria
A_TXN_0475,2023-12-13,Red Dead Redemption 2
A_TXN_0475,2023-12-13,Death Stranding
A_TXN_0475,2023-12-13,The Witcher 3
A_TXN_0476,2023-07-23,Cities: Skylines
A_TXN_0476,2023-07-23,Counter-Strike 2
A_TXN_0476,2023-07-23,Hollow Knight
A_TXN_0476,2023-07-23,Stardew Valley
A_TXN_0476,2023-07-23,Hades
A_TXN_0476,2023-07-23,Overwatch 2
A_TXN_0476,2023-07-23,The Witcher 3
A_TXN_0477,2023-10-13,Valorant
A_TXN_0477,2023-10-13,Planet Coaster
A_TXN_0477,2023-10-13,Horizon Zero Dawn
A_TXN_0477,2023-10-13,Overwatch 2
A_TXN_0477,2023-10-13,Apex Legends
A_TXN_0478,2023-07-22,Total War: Warhammer III
A_TXN_0478,2023-07-22,Valorant
A_TXN_0478,2023-07-22,Civilization VI
A_TXN_0478,2023-07-22,Elden Ring
A_TXN_0479,2023-12-11,Elden Ring: Shadow of the Erdtree DLC
A_TXN_0479,2023-12-11,Elden Ring
A_TXN_0479,2023-12-11,Ghost of Tsushima
A_TXN_0480,2023-07-10,Hollow Knight
A_TXN_0480,2023-07-10,The Witcher 3: Blood and Wine DLC
A_TXN_0480,2023-07-10,The Witcher 3
A_TXN_0480,2023-07-10,Elden Ring
A_TXN_0481,2023-10-15,Elden Ring OST
A_TXN_0481,2023-10-15,Elden Ring: Shadow of the Erdtree DLC
A_TXN_0481,2023-10-15,The Witcher 3
A_TXN_0481,2023-10-15,Elden Ring
A_TXN_0482,2023-11-09,Hades
A_TXN_0482,2023-11-09,Hades OST
A_TXN_0483,2023-02-02,Red Dead Redemption 2
A_TXN_0483,2023-02-02,Cyberpunk 2077 OST
A_TXN_0483,2023-02-02,Call of Duty MW3
A_TXN_0483,2023-02-02,Cyberpunk 2077
A_TXN_0484,2023-11-22,Red Dead Redemption 2
A_TXN_0484,2023-11-22,Overwatch 2
A_TXN_0484,2023-11-22,Planet Coaster
A_TXN_0485,2023-07-29,Counter-Strike 2
A_TXN_0485,2023-07-29,Cyberpunk 2077
A_TXN_0485,2023-07-29,The Witcher 3
A_TXN_0486,2023-03-01,Total War: Warhammer III
A_TXN_0486,2023-03-01,The Witcher 3: Blood and Wine DLC
A_TXN_0486,2023-03-01,Call of Duty MW3
A_TXN_0486,2023-03-01,Valorant
A_TXN_0487,2023-01-20,Total War: Warhammer III
A_TXN_0487,2023-01-20,Counter-Strike 2
A_TXN_0487,2023-01-20,Terraria
A_TXN_0487,2023-01-20,Civilization VI
A_TXN_0487,2023-01-20,Ghost of Tsushima
A_TXN_0487,2023-01-20,Overwatch 2
A_TXN_0488,2023-03-11,The Witcher 3: Blood and Wine DLC
A_TXN_0488,2023-03-11,Elden Ring: Shadow of the Erdtree DLC
A_TXN_0488,2023-03-11,The Witcher 3
A_TXN_0488,2023-03-11,Elden Ring
A_TXN_0489,2023-12-23,The Witcher 3: Blood and Wine DLC
A_TXN_0489,2023-12-23,Stardew Valley
A_TXN_0490,2023-03-21,Hades
A_TXN_0490,2023-03-21,Cyberpunk 2077
A_TXN_0490,2023-03-21,Hollow Knight
A_TXN_0491,2023-11-12,Battlefield 2042
A_TXN_0491,2023-11-12,Civilization VI
A_TXN_0491,2023-11-12,The Witcher 3
A_TXN_0492,2023-08-16,Elden Ring: Shadow of the Erdtree DLC
A_TXN_0492,2023-08-16,The Witcher 3
A_TXN_0492,2023-08-16,Elden Ring
A_TXN_0493,2023-05-01,Among Us
A_TXN_0494,2023-11-27,Cyberpunk 2077: Phantom Liberty DLC
A_TXN_0494,2023-11-27,Cyberpunk 2077
A_TXN_0495,2023-07-23,Cyberpunk 2077 OST
A_TXN_0496,2023-05-22,Counter-Strike 2
A_TXN_0496,2023-05-22,Total War: Warhammer III
A_TXN_0496,2023-05-22,Stardew Valley
A_TXN_0496,2023-05-22,Apex Legends
A_TXN_0497,2023-08-21,Horizon Zero Dawn
A_TXN_0497,2023-08-21,God of War
A_TXN_0497,2023-08-21,Ghost of Tsushima
A_TXN_0498,2023-01-11,Stardew Valley
A_TXN_0498,2023-01-11,Stardew Valley OST
A_TXN_0498,2023-01-11,Terraria
A_TXN_0499,2023-06-20,Red Dead Redemption 2
A_TXN_0499,2023-06-20,God of War
A_TXN_0499,2023-06-20,Elden Ring
A_TXN_0499,2023-06-20,Ghost of Tsushima
A_TXN_0500,2023-03-06,Total War: Warhammer III
A_TXN_0500,2023-03-06,Valorant
A_TXN_0500,2023-03-06,Counter-Strike 2
A_TXN_0500,2023-03-06,Stardew Valley
A_TXN_0500,2023-03-06,Horizon Zero Dawn
A_TXN_0500,2023-03-06,The Witcher 3
A_TXN_0501,2023-04-16,Hollow Knight
A_TXN_0501,2023-04-16,Total War: Warhammer III
A_TXN_0501,2023-04-16,Stardew Valley
A_TXN_0502,2023-10-11,Hades
A_TXN_0502,2023-10-11,Hades OST
A_TXN_0503,2023-04-21,Counter-Strike 2
A_TXN_0503,2023-04-21,Hades
A_TXN_0503,2023-04-21,Hades OST
A_TXN_0503,2023-04-21,Valorant
A_TXN_0504,2023-03-17,Cities: Skylines
A_TXN_0504,2023-03-17,Total War: Warhammer III
A_TXN_0504,2023-03-17,Civilization VI
A_TXN_0505,2023-03-16,The Witcher 3: Blood and Wine DLC
A_TXN_0505,2023-03-16,Cyberpunk 2077
A_TXN_0505,2023-03-16,The Witcher 3
A_TXN_0506,2023-10-04,Death Stranding
A_TXN_0506,2023-10-04,Civilization VI: New Frontier Pass
A_TXN_0507,2023-05-09,Hades
A_TXN_0507,2023-05-09,Overwatch 2
A_TXN_0508,2023-03-31,Counter-Strike 2
A_TXN_0508,2023-03-31,Cyberpunk 2077: Phantom Liberty DLC
A_TXN_0508,2023-03-31,Stardew Valley
A_TXN_0508,2023-03-31,Horizon Zero Dawn
A_TXN_0508,2023-03-31,Death Stranding
A_TXN_0508,2023-03-31,The Witcher 3
A_TXN_0509,2023-01-14,Elden Ring: Shadow of the Erdtree DLC
A_TXN_0509,2023-01-14,Civilization VI: New Frontier Pass
A_TXN_0509,2023-01-14,Elden Ring
A_TXN_0509,2023-01-14,Ghost of Tsushima
A_TXN_0510,2023-03-09,Total War: Warhammer III
A_TXN_0510,2023-03-09,Call of Duty MW3
A_TXN_0510,2023-03-09,Among Us
A_TXN_0510,2023-03-09,Planet Coaster
A_TXN_0511,2023-05-02,Hollow Knight
A_TXN_0511,2023-05-02,God of War
A_TXN_0511,2023-05-02,Ghost of Tsushima
A_TXN_0512,2023-01-09,Cities: Skylines
A_TXN_0512,2023-01-09,Cyberpunk 2077
A_TXN_0512,2023-01-09,God of War
A_TXN_0512,2023-01-09,Civilization VI: New Frontier Pass
A_TXN_0512,2023-01-09,Horizon Zero Dawn
A_TXN_0512,2023-01-09,Among Us
A_TXN_0512,2023-01-09,The Witcher 3
A_TXN_0513,2023-01-27,Cities: Skylines
A_TXN_0513,2023-01-27,Civilization VI
A_TXN_0513,2023-01-27,Planet Coaster
A_TXN_0514,2023-02-02,Hades
A_TXN_0514,2023-02-02,Celeste
A_TXN_0514,2023-02-02,Hades OST
A_TXN_0515,2023-07-05,Counter-Strike 2
A_TXN_0515,2023-07-05,Celeste
A_TXN_0515,2023-07-05,Terraria
A_TXN_0516,2023-11-11,Total War: Warhammer III
A_TXN_0516,2023-11-11,Terraria
A_TXN_0516,2023-11-11,Call of Duty MW3
A_TXN_0516,2023-11-11,God of War
A_TXN_0516,2023-11-11,Stardew Valley
A_TXN_0517,2023-12-04,God of War
A_TXN_0517,2023-12-04,Ghost of Tsushima
A_TXN_0518,2023-08-23,Red Dead Redemption 2
A_TXN_0518,2023-08-23,Cities: Skylines
A_TXN_0518,2023-08-23,Stardew Valley OST
A_TXN_0518,2023-08-23,Valorant
A_TXN_0519,2023-01-16,Hollow Knight
A_TXN_0519,2023-01-16,Civilization VI
A_TXN_0520,2023-07-25,God of War
A_TXN_0520,2023-07-25,Apex Legends
A_TXN_0520,2023-07-25,Ghost of Tsushima
A_TXN_0521,2023-02-25,Hollow Knight
A_TXN_0521,2023-02-25,Total War: Warhammer III
A_TXN_0521,2023-02-25,Civilization VI
A_TXN_0521,2023-02-25,Elden Ring
A_TXN_0522,2023-08-16,Cyberpunk 2077 OST
A_TXN_0522,2023-08-16,Apex Legends
A_TXN_0523,2023-02-03,The Witcher 3: Blood and Wine DLC
A_TXN_0523,2023-02-03,The Witcher 3
A_TXN_0523,2023-02-03,Elden Ring
A_TXN_0524,2023-11-16,Cyberpunk 2077: Phantom Liberty DLC
A_TXN_0524,2023-11-16,Cyberpunk 2077
A_TXN_0525,2023-11-21,Valorant
A_TXN_0525,2023-11-21,Terraria
A_TXN_0525,2023-11-21,Cyberpunk 2077: Phantom Liberty DLC
A_TXN_0525,2023-11-21,Hades
A_TXN_0525,2023-11-21,Overwatch 2
A_TXN_0525,2023-11-21,Among Us
A_TXN_0525,2023-11-21,Apex Legends
A_TXN_0526,2023-11-02,Hades
A_TXN_0527,2023-08-21,Red Dead Redemption 2
A_TXN_0527,2023-08-21,Cities: Skylines
A_TXN_0528,2023-09-16,Call of Duty MW3
A_TXN_0528,2023-09-16,Stardew Valley
A_TXN_0528,2023-09-16,Cyberpunk 2077
A_TXN_0529,2023-02-20,Hades
A_TXN_0529,2023-02-20,Celeste
A_TXN_0529,2023-02-20,Terraria
A_TXN_0530,2023-02-28,Battlefield 2042
A_TXN_0530,2023-02-28,Planet Coaster
A_TXN_0530,2023-02-28,Cyberpunk 2077
A_TXN_0530,2023-02-28,Ghost of Tsushima
A_TXN_0531,2023-12-02,Apex Legends
A_TXN_0532,2023-10-10,Battlefield 2042
A_TXN_0532,2023-10-10,Cities: Skylines
A_TXN_0532,2023-10-10,Overwatch 2
A_TXN_0532,2023-10-10,Among Us
A_TXN_0533,2023-04-21,Apex Legends
A_TXN_0534,2023-08-09,Red Dead Redemption 2
A_TXN_0534,2023-08-09,Death Stranding
A_TXN_0535,2023-06-23,Total War: Warhammer III
A_TXN_0535,2023-06-23,Civilization VI
A_TXN_0535,2023-06-23,Civilization VI: New Frontier Pass
A_TXN_0536,2023-07-24,Total War: Warhammer III
A_TXN_0536,2023-07-24,Valorant
A_TXN_0536,2023-07-24,Planet Coaster
A_TXN_0536,2023-07-24,Stardew Valley
A_TXN_0536,2023-07-24,Civilization VI: New Frontier Pass
A_TXN_0536,2023-07-24,Overwatch 2
A_TXN_0536,2023-07-24,The Witcher 3
A_TXN_0537,2023-02-18,Hades
A_TXN_0537,2023-02-18,Celeste
A_TXN_0538,2023-06-10,Apex Legends
A_TXN_0539,2023-08-31,Elden Ring: Shadow of the Erdtree DLC
A_TXN_0539,2023-08-31,Cyberpunk 2077
A_TXN_0539,2023-08-31,The Witcher 3
A_TXN_0539,2023-08-31,Elden Ring
A_TXN_0540,2023-02-13,Cities: Skylines
A_TXN_0540,2023-02-13,Planet Coaster
A_TXN_0541,2023-02-17,Battlefield 2042
A_TXN_0541,2023-02-17,Counter-Strike 2
A_TXN_0542,2023-07-10,Cities: Skylines
A_TXN_0542,2023-07-10,Planet Coaster
A_TXN_0542,2023-07-10,Cyberpunk 2077: Phantom Liberty DLC
A_TXN_0542,2023-07-10,God of War
A_TXN_0542,2023-07-10,Ghost of Tsushima
A_TXN_0542,2023-07-10,Overwatch 2
A_TXN_0543,2023-03-08,Call of Duty MW3
A_TXN_0543,2023-03-08,The Witcher 3
A_TXN_0544,2023-10-28,Among Us
A_TXN_0545,2023-10-15,Overwatch 2
A_TXN_0545,2023-10-15,Total War: Warhammer III
A_TXN_0545,2023-10-15,Civilization VI
A_TXN_0546,2023-12-07,Hades
A_TXN_0547,2023-01-27,Civilization VI
A_TXN_0548,2023-11-04,Counter-Strike 2
