transaction_id,date,item
B_TXN_0371,2023-01-23,Hollow Knight
B_TXN_0371,2023-01-23,Ori and the Blind Forest
B_TXN_0372,2023-10-31,Undertale
B_TXN_0372,2023-10-31,Undertale OST
B_TXN_0373,2023-11-19,Cuphead
B_TXN_0373,2023-11-19,Undertale
B_TXN_0373,2023-11-19,Hollow Knight OST
B_TXN_0373,2023-11-19,Deltarune
B_TXN_0374,2023-03-17,Stardew Valley
B_TXN_0374,2023-03-17,Dead Cells
B_TXN_0375,2023-11-03,Celeste
B_TXN_0375,2023-11-03,Hollow Knight OST
B_TXN_0375,2023-11-03,Hollow Knight
B_TXN_0375,2023-11-03,Cuphead
B_TXN_0375,2023-11-03,Ori and the Blind Forest
B_TXN_0375,2023-11-03,Dead Cells
B_TXN_0376,2023-11-23,Stardew Valley
B_TXN_0377,2023-12-05,Celeste
B_TXN_0377,2023-12-05,Cuphead OST
B_TXN_0377,2023-12-05,Undertale
B_TXN_0377,2023-12-05,Enter the Gungeon
B_TXN_0377,2023-12-05,Deltarune
B_TXN_0378,2023-08-30,Axiom Verge
B_TXN_0378,2023-08-30,Celeste
B_TXN_0378,2023-08-30,Undertale
B_TXN_0378,2023-08-30,Omori
B_TXN_0378,2023-08-30,Hollow Knight
B_TXN_0378,2023-08-30,Stardew Valley
B_TXN_0378,2023-08-30,Shovel Knight
B_TXN_0379,2023-03-29,Stardew Valley
B_TXN_0379,2023-03-29,Cuphead: The Delicious Last Course DLC
B_TXN_0380,2023-04-23,Celeste OST
B_TXN_0380,2023-04-23,Dead Cells: Fatal Falls DLC
B_TXN_0380,2023-04-23,Cuphead
B_TXN_0380,2023-04-23,Hades
B_TXN_0380,2023-04-23,Shovel Knight
B_TXN_0380,2023-04-23,Undertale OST
B_TXN_0380,2023-04-23,Dead Cells
B_TXN_0381,2023-11-04,Risk of Rain 2
B_TXN_0381,2023-11-04,Binding of Isaac: Afterbirth+ DLC
B_TXN_0381,2023-11-04,Hades
B_TXN_0381,2023-11-04,Ori and the Blind Forest
B_TXN_0381,2023-11-04,Dead Cells
B_TXN_0382,2023-03-15,Shovel Knight
B_TXN_0382,2023-03-15,Binding of Isaac: Rebirth
B_TXN_0383,2023-04-04,Cuphead OST
B_TXN_0383,2023-04-04,Celeste
B_TXN_0384,2023-09-19,Axiom Verge
B_TXN_0384,2023-09-19,Omori
B_TXN_0385,2023-12-18,Hades
B_TXN_0385,2023-12-18,Hollow Knight OST
B_TXN_0385,2023-12-18,Dead Cells: Fatal Falls DLC
B_TXN_0385,2023-12-18,Hades OST
B_TXN_0386,2023-08-21,Axiom Verge
B_TXN_0386,2023-08-21,Cuphead: The Delicious Last Course DLC
B_TXN_0386,2023-08-21,Undertale
B_TXN_0386,2023-08-21,Terraria
B_TXN_0386,2023-08-21,Stardew Valley
B_TXN_0387,2023-02-05,Undertale
B_TXN_0387,2023-02-05,Deltarune
B_TXN_0388,2023-07-17,Undertale
B_TXN_0388,2023-07-17,Undertale OST
B_TXN_0389,2023-09-16,Hollow Knight
B_TXN_0389,2023-09-16,Celeste
B_TXN_0389,2023-09-16,Celeste OST
B_TXN_0390,2023-04-01,Hades
B_TXN_0390,2023-04-01,Cuphead
B_TXN_0390,2023-04-01,Celeste
B_TXN_0391,2023-09-15,Undertale
B_TXN_0391,2023-09-15,Omori
B_TXN_0391,2023-09-15,Deltarune
B_TXN_0392,2023-02-17,Axiom Verge
B_TXN_0392,2023-02-17,Undertale
B_TXN_0392,2023-02-17,Ori and the Blind Forest
B_TXN_0392,2023-02-17,Binding of Isaac: Rebirth
B_TXN_0393,2023-12-14,Hollow Knight
B_TXN_0393,2023-12-14,Dead Cells: Fatal Falls DLC
B_TXN_0393,2023-12-14,Celeste
B_TXN_0393,2023-12-14,Deltarune
B_TXN_0394,2023-01-23,Cuphead
B_TXN_0394,2023-01-23,Cuphead: The Delicious Last Course DLC
B_TXN_0395,2023-08-08,Omori
B_TXN_0395,2023-08-08,Binding of Isaac: Afterbirth+ DLC
B_TXN_0395,2023-08-08,Cuphead
B_TXN_0395,2023-08-08,Stardew Valley
B_TXN_0395,2023-08-08,Binding of Isaac: Rebirth
B_TXN_0395,2023-08-08,Undertale OST
B_TXN_0396,2023-07-15,Hades
B_TXN_0396,2023-07-15,Cuphead
B_TXN_0396,2023-07-15,Enter the Gungeon
B_TXN_0396,2023-07-15,Dead Cells
B_TXN_0397,2023-12-23,Hollow Knight
B_TXN_0397,2023-12-23,Hollow Knight OST
B_TXN_0398,2023-08-06,Omori
B_TXN_0399,2023-09-02,Celeste
B_TXN_0399,2023-09-02,Celeste OST
B_TXN_0399,2023-09-02,Terraria
B_TXN_0399,2023-09-02,Disco Elysium
B_TXN_0399,2023-09-02,Hades
B_TXN_0400,2023-02-12,Undertale OST
B_TXN_0401,2023-07-29,Celeste
B_TXN_0401,2023-07-29,Undertale
B_TXN_0401,2023-07-29,Celeste OST
B_TXN_0401,2023-07-29,Hades
B_TXN_0401,2023-07-29,Dead Cells
B_TXN_0402,2023-01-03,Stardew Valley
B_TXN_0402,2023-01-03,Terraria
B_TXN_0403,2023-03-02,Cuphead
B_TXN_0404,2023-07-12,Risk of Rain 2
B_TXN_0404,2023-07-12,Nuclear Throne
B_TXN_0404,2023-07-12,Celeste OST
B_TXN_0404,2023-07-12,Hollow Knight
B_TXN_0404,2023-07-12,Ori and the Blind Forest
B_TXN_0404,2023-07-12,Shovel Knight
B_TXN_0405,2023-06-11,Celeste
B_TXN_0405,2023-06-11,Risk of Rain 2
B_TXN_0405,2023-06-11,Celeste OST
B_TXN_0405,2023-06-11,Stardew Valley
B_TXN_0405,2023-06-11,Undertale OST
B_TXN_0406,2023-05-14,Undertale
B_TXN_0406,2023-05-14,Undertale OST
B_TXN_0406,2023-05-14,Deltarune
B_TXN_0407,2023-08-05,Terraria
B_TXN_0408,2023-11-10,Celeste
B_TXN_0408,2023-11-10,Undertale
B_TXN_0408,2023-11-10,Omori
B_TXN_0408,2023-11-10,Terraria
B_TXN_0408,2023-11-10,Binding of Isaac: Afterbirth+ DLC
B_TXN_0408,2023-11-10,Ori and the Blind Forest
B_TXN_0409,2023-04-15,Hades
B_TXN_0409,2023-04-15,Dead Cells
B_TXN_0410,2023-07-31,Nuclear Throne
B_TXN_0410,2023-07-31,Cuphead
B_TXN_0410,2023-07-31,Ori and the Blind Forest
B_TXN_0410,2023-07-31,Shovel Knight
B_TXN_0411,2023-10-13,Cuphead
B_TXN_0411,2023-10-13,Hollow Knight OST
B_TXN_0412,2023-05-10,Hades
B_TXN_0412,2023-05-10,Dead Cells
B_TXN_0413,2023-10-23,Hollow Knight OST
B_TXN_0413,2023-10-23,Celeste OST
B_TXN_0413,2023-10-23,Deltarune
B_TXN_0414,2023-12-28,Undertale
B_TXN_0414,2023-12-28,Omori
B_TXN_0415,2023-03-12,Undertale
B_TXN_0415,2023-03-12,Hollow Knight
B_TXN_0415,2023-03-12,Dead Cells: Fatal Falls DLC
B_TXN_0415,2023-03-12,Ori and the Blind Forest
B_TXN_0415,2023-03-12,Dead Cells
B_TXN_0416,2023-04-28,Hollow Knight
B_TXN_0416,2023-04-28,Dead Cells
B_TXN_0417,2023-08-17,Hollow Knight
B_TXN_0417,2023-08-17,Cuphead
B_TXN_0417,2023-08-17,Shovel Knight
B_TXN_0418,2023-03-24,Undertale
B_TXN_0418,2023-03-24,Undertale OST
B_TXN_0418,2023-03-24,Omori
B_TXN_0418,2023-03-24,Binding of Isaac: Afterbirth+ DLC
B_TXN_0419,2023-10-09,Cuphead
B_TXN_0419,2023-10-09,Celeste
B_TXN_0419,2023-10-09,Cuphead: The Delicious Last Course DLC
B_TXN_0420,2023-01-27,Disco Elysium
B_TXN_0420,2023-01-27,Dead Cells
B_TXN_0421,2023-11-22,Undertale
B_TXN_0421,2023-11-22,Hollow Knight OST
B_TXN_0421,2023-11-22,Terraria
B_TXN_0421,2023-11-22,Hollow Knight
B_TXN_0421,2023-11-22,Stardew Valley
B_TXN_0422,2023-02-16,Stardew Valley
B_TXN_0422,2023-02-16,Terraria
B_TXN_0423,2023-05-15,Hollow Knight
B_TXN_0423,2023-05-15,Axiom Verge
B_TXN_0423,2023-05-15,Undertale
B_TXN_0424,2023-01-20,Nuclear Throne
B_TXN_0424,2023-01-20,Enter the Gungeon
B_TXN_0424,2023-01-20,Risk of Rain 2
B_TXN_0425,2023-07-25,Celeste
B_TXN_0425,2023-07-25,Undertale
B_TXN_0425,2023-07-25,Ori and the Blind Forest
B_TXN_0426,2023-09-24,Undertale OST
B_TXN_0427,2023-11-02,Hollow Knight
B_TXN_0427,2023-11-02,Axiom Verge
B_TXN_0428,2023-03-31,Axiom Verge
B_TXN_0428,2023-03-31,Undertale
B_TXN_0428,2023-03-31,Omori
B_TXN_0428,2023-03-31,Cuphead: The Delicious Last Course DLC
B_TXN_0429,2023-04-14,Nuclear Throne
B_TXN_0429,2023-04-14,Enter the Gungeon
B_TXN_0429,2023-04-14,Hollow Knight
B_TXN_0429,2023-04-14,Stardew Valley
B_TXN_0429,2023-04-14,Hades
B_TXN_0430,2023-09-23,Hollow Knight
B_TXN_0430,2023-09-23,Hades OST
B_TXN_0431,2023-01-18,Hollow Knight
B_TXN_0431,2023-01-18,Undertale
B_TXN_0431,2023-01-18,Deltarune
B_TXN_0431,2023-01-18,Cuphead: The Delicious Last Course DLC
B_TXN_0432,2023-09-19,Enter the Gungeon
B_TXN_0432,2023-09-19,Stardew Valley
B_TXN_0433,2023-04-29,Risk of Rain 2
B_TXN_0433,2023-04-29,Undertale
B_TXN_0433,2023-04-29,Stardew Valley
B_TXN_0433,2023-04-29,Undertale OST
B_TXN_0434,2023-12-02,Hades
B_TXN_0434,2023-12-02,Risk of Rain 2
B_TXN_0435,2023-03-22,Disco Elysium
B_TXN_0435,2023-03-22,Undertale
B_TXN_0435,2023-03-22,Risk of Rain 2
B_TXN_0435,2023-03-22,Deltarune
B_TXN_0436,2023-05-22,Stardew Valley
B_TXN_0436,2023-05-22,Terraria
B_TXN_0437,2023-09-23,Omori
B_TXN_0437,2023-09-23,Undertale
B_TXN_0437,2023-09-23,Undertale OST
B_TXN_0438,2023-10-14,Undertale
B_TXN_0438,2023-10-14,Deltarune
B_TXN_0438,2023-10-14,Binding of Isaac: Rebirth
B_TXN_0439,2023-06-28,Hollow Knight
B_TXN_0439,2023-06-28,Nuclear Throne
B_TXN_0439,2023-06-28,Stardew Valley
B_TXN_0439,2023-06-28,Dead Cells
B_TXN_0440,2023-05-22,Axiom Verge
B_TXN_0440,2023-05-22,Cuphead: The Delicious Last Course DLC
B_TXN_0440,2023-05-22,Undertale
B_TXN_0440,2023-05-22,Cuphead
B_TXN_0440,2023-05-22,Deltarune
B_TXN_0440,2023-05-22,Hades
B_TXN_0441,2023-04-10,Hollow Knight
B_TXN_0441,2023-04-10,Hollow Knight OST
B_TXN_0442,2023-03-31,Cuphead OST
B_TXN_0442,2023-03-31,Cuphead
B_TXN_0442,2023-03-31,Cuphead: The Delicious Last Course DLC
B_TXN_0443,2023-02-24,Hollow Knight OST
B_TXN_0444,2023-06-24,Ori and the Blind Forest
B_TXN_0444,2023-06-24,Celeste OST
B_TXN_0444,2023-06-24,Risk of Rain 2
B_TXN_0445,2023-10-22,Hollow Knight
B_TXN_0445,2023-10-22,Cuphead: The Delicious Last Course DLC
B_TXN_0445,2023-10-22,Dead Cells
B_TXN_0446,2023-08-15,Hollow Knight
B_TXN_0446,2023-08-15,Ori and the Blind Forest
B_TXN_0446,2023-08-15,Stardew Valley
B_TXN_0446,2023-08-15,Disco Elysium
B_TXN_0447,2023-06-23,Cuphead
B_TXN_0447,2023-06-23,Cuphead: The Delicious Last Course DLC
B_TXN_0448,2023-08-23,Dead Cells: Fatal Falls DLC
B_TXN_0448,2023-08-23,Shovel Knight
B_TXN_0449,2023-01-15,Omori
B_TXN_0449,2023-01-15,Dead Cells
B_TXN_0450,2023-04-23,Celeste
B_TXN_0450,2023-04-23,Cuphead: The Delicious Last Course DLC
B_TXN_0450,2023-04-23,Cuphead
B_TXN_0450,2023-04-23,Binding of Isaac: Rebirth
B_TXN_0450,2023-04-23,Ori and the Blind Forest
B_TXN_0451,2023-04-28,Dead Cells: Fatal Falls DLC
B_TXN_0451,2023-04-28,Undertale OST
B_TXN_0451,2023-04-28,Cuphead: The Delicious Last Course DLC
B_TXN_0452,2023-07-31,Hollow Knight
B_TXN_0452,2023-07-31,Cuphead OST
B_TXN_0452,2023-07-31,Omori
B_TXN_0453,2023-05-15,Hades
B_TXN_0453,2023-05-15,Risk of Rain 2
B_TXN_0454,2023-05-08,Deltarune
B_TXN_0454,2023-05-08,Shovel Knight
B_TXN_0454,2023-05-08,Terraria
B_TXN_0455,2023-05-28,Risk of Rain 2
B_TXN_0455,2023-05-28,Shovel Knight
B_TXN_0455,2023-05-28,Stardew Valley
B_TXN_0455,2023-05-28,Deltarune
B_TXN_0456,2023-04-02,Disco Elysium
B_TXN_0456,2023-04-02,Undertale
B_TXN_0456,2023-04-02,Risk of Rain 2
B_TXN_0456,2023-04-02,Deltarune
B_TXN_0457,2023-07-01,Hollow Knight OST
B_TXN_0458,2023-10-21,Binding of Isaac: Afterbirth+ DLC
B_TXN_0458,2023-10-21,Binding of Isaac: Rebirth
B_TXN_0459,2023-12-16,Hades
B_TXN_0459,2023-12-16,Dead Cells
B_TXN_0460,2023-04-08,Hollow Knight OST
B_TXN_0460,2023-04-08,Stardew Valley
B_TXN_0460,2023-04-08,Hades OST
B_TXN_0461,2023-04-13,Hades
B_TXN_0461,2023-04-13,Dead Cells: Fatal Falls DLC
B_TXN_0461,2023-04-13,Omori
B_TXN_0462,2023-05-04,Celeste
B_TXN_0462,2023-05-04,Celeste OST
B_TXN_0463,2023-04-16,Nuclear Throne
B_TXN_0463,2023-04-16,Enter the Gungeon
B_TXN_0463,2023-04-16,Hollow Knight OST
B_TXN_0463,2023-04-16,Stardew Valley
B_TXN_0463,2023-04-16,Hades
B_TXN_0464,2023-02-24,Hollow Knight
B_TXN_0464,2023-02-24,Omori
B_TXN_0464,2023-02-24,Hollow Knight OST
B_TXN_0465,2023-12-06,Hades
B_TXN_0465,2023-12-06,Dead Cells: Fatal Falls DLC
B_TXN_0465,2023-12-06,Dead Cells
B_TXN_0466,2023-09-04,Undertale
B_TXN_0466,2023-09-04,Undertale OST
B_TXN_0466,2023-09-04,Deltarune
B_TXN_0467,2023-10-22,Hollow Knight
B_TXN_0467,2023-10-22,Celeste
B_TXN_0467,2023-10-22,Celeste OST
B_TXN_0468,2023-09-19,Dead Cells: Fatal Falls DLC
B_TXN_0468,2023-09-19,Stardew Valley
B_TXN_0468,2023-09-19,Dead Cells
B_TXN_0469,2023-04-24,Stardew Valley
B_TXN_0469,2023-04-24,Terraria
B_TXN_0469,2023-04-24,Binding of Isaac: Rebirth
B_TXN_0470,2023-03-07,Undertale
B_TXN_0470,2023-03-07,Nuclear Throne
B_TXN_0471,2023-09-02,Hades
B_TXN_0471,2023-09-02,Risk of Rain 2
B_TXN_0471,2023-09-02,Hollow Knight
B_TXN_0472,2023-01-17,Axiom Verge
B_TXN_0472,2023-01-17,Celeste
B_TXN_0472,2023-01-17,Terraria
B_TXN_0473,2023-07-21,Celeste OST
B_TXN_0474,2023-03-03,Hades
B_TXN_0474,2023-03-03,Ori and the Blind Forest
B_TXN_0474,2023-03-03,Terraria
B_TXN_0475,2023-04-18,Hollow Knight
B_TXN_0475,2023-04-18,Axiom Verge
B_TXN_0475,2023-04-18,Cuphead
B_TXN_0475,2023-04-18,Hades OST
B_TXN_0476,2023-07-05,Hades
B_TXN_0476,2023-07-05,Dead Cells: Fatal Falls DLC
B_TXN_0476,2023-07-05,Dead Cells
B_TXN_0477,2023-05-13,Celeste
B_TXN_0477,2023-05-13,Terraria
B_TXN_0477,2023-05-13,Hollow Knight
B_TXN_0477,2023-05-13,Cuphead
B_TXN_0477,2023-05-13,Hades OST
B_TXN_0477,2023-05-13,Shovel Knight
B_TXN_0478,2023-05-15,Binding of Isaac: Afterbirth+ DLC
B_TXN_0478,2023-05-15,Binding of Isaac: Rebirth
B_TXN_0479,2023-09-13,Undertale
B_TXN_0479,2023-09-13,Celeste OST
B_TXN_0479,2023-09-13,Stardew Valley
B_TXN_0479,2023-09-13,Deltarune
B_TXN_0479,2023-09-13,Dead Cells
B_TXN_0480,2023-07-06,Hollow Knight
B_TXN_0480,2023-07-06,Celeste
B_TXN_0480,2023-07-06,Enter the Gungeon
B_TXN_0480,2023-07-06,Celeste OST
B_TXN_0481,2023-05-24,Hades
B_TXN_0481,2023-05-24,Stardew Valley
B_TXN_0481,2023-05-24,Celeste OST
B_TXN_0482,2023-02-21,Celeste
B_TXN_0482,2023-02-21,Undertale
B_TXN_0482,2023-02-21,Omori
B_TXN_0482,2023-02-21,Deltarune
B_TXN_0482,2023-02-21,Shovel Knight
B_TXN_0483,2023-05-01,Shovel Knight
B_TXN_0483,2023-05-01,Hollow Knight OST
B_TXN_0484,2023-04-11,Enter the Gungeon
B_TXN_0484,2023-04-11,Dead Cells
B_TXN_0485,2023-03-18,Binding of Isaac: Afterbirth+ DLC
B_TXN_0485,2023-03-18,Terraria
B_TXN_0485,2023-03-18,Binding of Isaac: Rebirth
B_TXN_0486,2023-03-10,Hades
B_TXN_0486,2023-03-10,Hollow Knight OST
B_TXN_0486,2023-03-10,Dead Cells
B_TXN_0487,2023-11-19,Nuclear Throne
B_TXN_0488,2023-06-11,Hollow Knight OST
B_TXN_0488,2023-06-11,Binding of Isaac: Rebirth
B_TXN_0489,2023-10-18,Terraria
B_TXN_0489,2023-10-18,Cuphead
B_TXN_0489,2023-10-18,Deltarune
B_TXN_0489,2023-10-18,Cuphead: The Delicious Last Course DLC
B_TXN_0490,2023-04-21,Hades
B_TXN_0490,2023-04-21,Risk of Rain 2
B_TXN_0490,2023-04-21,Hades OST
B_TXN_0490,2023-04-21,Dead Cells
B_TXN_0491,2023-09-01,Axiom Verge
B_TXN_0491,2023-09-01,Cuphead: The Delicious Last Course DLC
B_TXN_0491,2023-09-01,Stardew Valley
B_TXN_0491,2023-09-01,Hades OST
B_TXN_0491,2023-09-01,Deltarune
B_TXN_0491,2023-09-01,Shovel Knight
B_TXN_0492,2023-02-19,Undertale
B_TXN_0492,2023-02-19,Risk of Rain 2
B_TXN_0492,2023-02-19,Binding of Isaac: Rebirth
B_TXN_0493,2023-06-21,Hollow Knight
B_TXN_0493,2023-06-21,Binding of Isaac: Afterbirth+ DLC
B_TXN_0493,2023-06-21,Binding of Isaac: Rebirth
B_TXN_0494,2023-07-04,Undertale
B_TXN_0494,2023-07-04,Omori
B_TXN_0494,2023-07-04,Cuphead
B_TXN_0494,2023-07-04,Deltarune
B_TXN_0494,2023-07-04,Shovel Knight
B_TXN_0495,2023-05-12,Celeste
B_TXN_0495,2023-05-12,Cuphead OST
B_TXN_0495,2023-05-12,Disco Elysium
B_TXN_0495,2023-05-12,Deltarune
B_TXN_0495,2023-05-12,Binding of Isaac: Rebirth
B_TXN_0496,2023-12-14,Cuphead
B_TXN_0496,2023-12-14,Celeste
B_TXN_0496,2023-12-14,Omori
B_TXN_0496,2023-12-14,Cuphead: The Delicious Last Course DLC
B_TXN_0497,2023-03-31,Undertale
B_TXN_0497,2023-03-31,Undertale OST
B_TXN_0498,2023-05-26,Cuphead
B_TXN_0498,2023-05-26,Nuclear Throne
B_TXN_0498,2023-05-26,Celeste OST
B_TXN_0498,2023-05-26,Terraria
B_TXN_0499,2023-12-11,Undertale
B_TXN_0499,2023-12-11,Omori
B_TXN_0500,2023-08-17,Stardew Valley
B_TXN_0500,2023-08-17,Omori
B_TXN_0500,2023-08-17,Dead Cells
B_TXN_0501,2023-07-15,Hades
B_TXN_0501,2023-07-15,Nuclear Throne
B_TXN_0501,2023-07-15,Stardew Valley
B_TXN_0501,2023-07-15,Hollow Knight OST
B_TXN_0502,2023-08-26,Hollow Knight OST
B_TXN_0502,2023-08-26,Disco Elysium
B_TXN_0502,2023-08-26,Stardew Valley
B_TXN_0502,2023-08-26,Hades
B_TXN_0502,2023-08-26,Shovel Knight
B_TXN_0502,2023-08-26,Dead Cells
B_TXN_0503,2023-03-16,Disco Elysium
B_TXN_0503,2023-03-16,Dead Cells: Fatal Falls DLC
B_TXN_0504,2023-06-22,Shovel Knight
B_TXN_0504,2023-06-22,Dead Cells
B_TXN_0505,2023-02-06,Hades
B_TXN_0505,2023-02-06,Stardew Valley
B_TXN_0505,2023-02-06,Terraria
B_TXN_0506,2023-06-25,Hollow Knight
B_TXN_0506,2023-06-25,Cuphead
B_TXN_0506,2023-06-25,Celeste OST
B_TXN_0506,2023-06-25,Hollow Knight OST
B_TXN_0507,2023-06-12,Hollow Knight
B_TXN_0507,2023-06-12,Axiom Verge
B_TXN_0508,2023-12-30,Undertale
B_TXN_0508,2023-12-30,Hollow Knight OST
B_TXN_0508,2023-12-30,Binding of Isaac: Afterbirth+ DLC
B_TXN_0508,2023-12-30,Hades
B_TXN_0508,2023-12-30,Undertale OST
B_TXN_0509,2023-11-27,Undertale
B_TXN_0509,2023-11-27,Deltarune
B_TXN_0510,2023-08-16,Stardew Valley
B_TXN_0510,2023-08-16,Terraria
B_TXN_0511,2023-07-05,Terraria
B_TXN_0511,2023-07-05,Deltarune
B_TXN_0512,2023-08-19,Risk of Rain 2
B_TXN_0512,2023-08-19,Cuphead: The Delicious Last Course DLC
B_TXN_0512,2023-08-19,Undertale
B_TXN_0512,2023-08-19,Celeste OST
B_TXN_0512,2023-08-19,Hades
B_TXN_0513,2023-07-31,Hollow Knight
B_TXN_0513,2023-07-31,Shovel Knight
B_TXN_0513,2023-07-31,Risk of Rain 2
B_TXN_0514,2023-03-06,Cuphead: The Delicious Last Course DLC
B_TXN_0514,2023-03-06,Celeste OST
B_TXN_0514,2023-03-06,Binding of Isaac: Afterbirth+ DLC
B_TXN_0514,2023-03-06,Hades
B_TXN_0514,2023-03-06,Dead Cells
B_TXN_0515,2023-12-05,Ori and the Blind Forest
B_TXN_0515,2023-12-05,Celeste OST
B_TXN_0516,2023-07-23,Hollow Knight
B_TXN_0516,2023-07-23,Axiom Verge
B_TXN_0516,2023-07-23,Hollow Knight OST
B_TXN_0517,2023-02-02,Binding of Isaac: Afterbirth+ DLC
B_TXN_0517,2023-02-02,Binding of Isaac: Rebirth
B_TXN_0518,2023-08-31,Shovel Knight
B_TXN_0518,2023-08-31,Dead Cells
B_TXN_0519,2023-02-12,Hollow Knight
B_TXN_0519,2023-02-12,Celeste
B_TXN_0519,2023-02-12,Ori and the Blind Forest
B_TXN_0520,2023-07-19,Hollow Knight
B_TXN_0520,2023-07-19,Cuphead
B_TXN_0520,2023-07-19,Celeste
B_TXN_0520,2023-07-19,Dead Cells
B_TXN_0521,2023-05-07,Undertale
B_TXN_0521,2023-05-07,Omori
B_TXN_0522,2023-08-15,Ori and the Blind Forest
B_TXN_0522,2023-08-15,Undertale OST
B_TXN_0523,2023-12-06,Hollow Knight
B_TXN_0523,2023-12-06,Axiom Verge
B_TXN_0523,2023-12-06,Celeste
B_TXN_0524,2023-06-16,Hades
B_TXN_0524,2023-06-16,Hades OST
B_TXN_0525,2023-05-20,Celeste
B_TXN_0525,2023-05-20,Nuclear Throne
B_TXN_0526,2023-03-11,Hollow Knight
B_TXN_0526,2023-03-11,Stardew Valley
B_TXN_0526,2023-03-11,Hades
B_TXN_0527,2023-11-02,Cuphead OST
B_TXN_0527,2023-11-02,Cuphead
B_TXN_0527,2023-11-02,Omori
B_TXN_0528,2023-08-22,Shovel Knight
B_TXN_0528,2023-08-22,Undertale OST
B_TXN_0528,2023-08-22,Cuphead: The Delicious Last Course DLC
B_TXN_0529,2023-09-26,Hades
B_TXN_0529,2023-09-26,Celeste
B_TXN_0529,2023-09-26,Omori
B_TXN_0529,2023-09-26,Dead Cells
B_TXN_0530,2023-09-04,Risk of Rain 2
B_TXN_0530,2023-09-04,Undertale
B_TXN_0530,2023-09-04,Omori
B_TXN_0530,2023-09-04,Disco Elysium
B_TXN_0530,2023-09-04,Hades OST
B_TXN_0530,2023-09-04,Hades
B_TXN_0530,2023-09-04,Shovel Knight
B_TXN_0531,2023-02-15,Celeste OST
B_TXN_0532,2023-07-07,Hollow Knight
B_TXN_0532,2023-07-07,Axiom Verge
B_TXN_0532,2023-07-07,Dead Cells: Fatal Falls DLC
B_TXN_0532,2023-07-07,Undertale OST
B_TXN_0533,2023-03-21,Disco Elysium
B_TXN_0533,2023-03-21,Axiom Verge
B_TXN_0533,2023-03-21,Celeste
B_TXN_0534,2023-06-26,Celeste
B_TXN_0534,2023-06-26,Risk of Rain 2
B_TXN_0534,2023-06-26,Hollow Knight OST
B_TXN_0534,2023-06-26,Hollow Knight
B_TXN_0534,2023-06-26,Cuphead
B_TXN_0534,2023-06-26,Deltarune
B_TXN_0534,2023-06-26,Undertale OST
B_TXN_0535,2023-10-01,Undertale
B_TXN_0535,2023-10-01,Enter the Gungeon
B_TXN_0535,2023-10-01,Omori
B_TXN_0536,2023-09-02,Hades
B_TXN_0536,2023-09-02,Dead Cells
B_TXN_0537,2023-08-09,Binding of Isaac: Afterbirth+ DLC
B_TXN_0537,2023-08-09,Binding of Isaac: Rebirth
B_TXN_0538,2023-11-02,Stardew Valley
B_TXN_0539,2023-01-04,Binding of Isaac: Rebirth
B_TXN_0539,2023-01-04,Binding of Isaac: Afterbirth+ DLC
B_TXN_0540,2023-04-07,Risk of Rain 2
B_TXN_0540,2023-04-07,Hollow Knight
B_TXN_0540,2023-04-07,Cuphead
B_TXN_0540,2023-04-07,Stardew Valley
B_TXN_0540,2023-04-07,Ori and the Blind Forest
B_TXN_0540,2023-04-07,Shovel Knight
B_TXN_0541,2023-10-15,Undertale
B_TXN_0541,2023-10-15,Enter the Gungeon
B_TXN_0541,2023-10-15,Hollow Knight OST
B_TXN_0542,2023-05-08,Shovel Knight
B_TXN_0542,2023-05-08,Omori
B_TXN_0542,2023-05-08,Deltarune
B_TXN_0543,2023-07-19,Enter the Gungeon
B_TXN_0543,2023-07-19,Risk of Rain 2
B_TXN_0544,2023-04-23,Nuclear Throne
B_TXN_0544,2023-04-23,Omori
B_TXN_0544,2023-04-23,Hollow Knight
B_TXN_0544,2023-04-23,Stardew Valley
B_TXN_0544,2023-04-23,Ori and the Blind Forest
B_TXN_0544,2023-04-23,Dead Cells
B_TXN_0545,2023-08-05,Enter the Gungeon
B_TXN_0545,2023-08-05,Hollow Knight OST
B_TXN_0545,2023-08-05,Hollow Knight
B_TXN_0545,2023-08-05,Stardew Valley
B_TXN_0545,2023-08-05,Hades OST
B_TXN_0545,2023-08-05,Deltarune
B_TXN_0545,2023-08-05,Dead Cells
B_TXN_0546,2023-09-22,Disco Elysium
B_TXN_0546,2023-09-22,Undertale
B_TXN_0546,2023-09-22,Omori
B_TXN_0546,2023-09-22,Deltarune
B_TXN_0547,2023-12-22,Enter the Gungeon
B_TXN_0547,2023-12-22,Celeste OST
B_TXN_0547,2023-12-22,Dead Cells
B_TXN_0548,2023-05-18,Celeste
B_TXN_0548,2023-05-18,Celeste OST
B_TXN_0548,2023-05-18,Terraria
B_TXN_0549,2023-05-29,Hollow Knight
B_TXN_0549,2023-05-29,Cuphead
B_TXN_0549,2023-05-29,Celeste
B_TXN_0550,2023-09-09,Terraria
B_TXN_0550,2023-09-09,Undertale
B_TXN_0550,2023-09-09,Deltarune
B_TXN_0551,2023-04-06,Omori
B_TXN_0551,2023-04-06,Undertale
B_TXN_0551,2023-04-06,Undertale OST
B_TXN_0551,2023-04-06,Deltarune
B_TXN_0552,2023-05-25,Cuphead OST
B_TXN_0553,2023-01-05,Ori and the Blind Forest
B_TXN_0553,2023-01-05,Enter the Gungeon
